Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,,Onser for seconf letter
grey,24297,32124,dappled,-1,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,32125,shaded,6,2,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
grey,24297,32126,leaden,-1,3,1,None,"{'Noun': ['United States writer of western adventure novels (1875-1939', 'Queen of England for nine days in 1553; she was quickly replaced by Mary Tudor and beheaded for treason (1537-1554', 'Englishman who as Prime Minister implemented social reforms including the abolition of slavery throughout the British Empire (1764-1845', 'any organization or party whose uniforms or badges are grey', 'a neutral achromatic color midway between white and black', 'clothing that is a grey color', 'horse of a light gray or whitish color'], 'Verb': ['make grey', 'turn grey'], 'Adjective': ['of an achromatic color of any lightness intermediate between the extremes of white and black', 'showing characteristics of age, especially having grey or white hair', 'used to signify the Confederate forces in the American Civil War (who wore grey uniforms', 'intermediate in character or position']}","['brey', 'grey', 'prey', 'trey']",,brey;grey;prey;trey;they
travel,2095,36,ride,1,1,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,brey;grey;prey;trey;they
travel,2095,152,walk,1,2,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,brey;grey;prey;trey;they
travel,2095,163,swing,4,2,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,brey;grey;prey;trey;they
travel,2095,247,trip,2,1,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,brey;grey;prey;trey;they
travel,2095,653,overnight,3,3,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,brey;grey;prey;trey;they
travel,2095,908,wandering,-1,2,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,gravel;travel
travel,2095,1661,hop,6,2,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,gravel;travel
travel,2095,1821,movement,4,1,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,gravel;travel
travel,2095,2012,navigation,4,1,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,gravel;travel
travel,2095,2088,voyage,4,2,2,None,"{'Noun': ['the act of going from one place to another', 'a movement through space that changes the location of something', 'self-propelled movement'], 'Verb': ['change location; move, travel, or proceed, also metaphorically', 'undertake a journey or trip', 'make a trip for pleasure', 'travel upon or across', 'undergo transportation as in a vehicle', 'travel from place to place, as for the purpose of finding work, preaching, or acting as a judge']}","['gravel', 'travel']",,gravel;travel
