user_id,response_id,quote_id,overall_score,other
3460,82,157,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>its not the size of the dog in the fight its the size of the fight in the dog</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">its</input>
<input mode=""speech"" intelligibility=""3"">not</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""4"">size</input>
<input mode=""speech"" intelligibility=""1"">of</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""4"">dog</input>
<input mode=""speech"" intelligibility=""3"">in</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""4"">fight</input>
<input mode=""speech"" intelligibility=""1"">its</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""3"">size</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""6"">the</input>
<input mode=""speech"" intelligibility=""4"">fight</input>
<input mode=""speech"" intelligibility=""4"">in</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""3"">dog</input>
</input>
"
21611,1230,13,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>one child one teacher one book one pen can change the world</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">one</input>
<input mode=""speech"" intelligibility=""1"">child</input>
<input mode=""speech"" intelligibility=""5"">one</input>
<input mode=""speech"" intelligibility=""2"">teacher</input>
<input mode=""speech"" intelligibility=""3"">one</input>
<input mode=""speech"" intelligibility=""2"">book</input>
<input mode=""speech"" intelligibility=""5"">one</input>
<input mode=""speech"" intelligibility=""2"">pen</input>
<input mode=""speech"" intelligibility=""2"">can</input>
<input mode=""speech"" intelligibility=""2"">change</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">world</input>
</inputs>
"
21132,1191,89,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>its easy to stand in the crowd but it takes courage to stand alone</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">its</input>
<input mode=""speech"" intelligibility=""3"">easy</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">stand</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">crowd</input>
<input mode=""speech"" intelligibility=""3"">but</input>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""2"">takes</input>
<input mode=""speech"" intelligibility=""1"">courage</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""2"">stand</input>
<input mode=""speech"" intelligibility=""2"">alone</input>
</inputs>
"
18310,503,36,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>i must go forward where i have never been instead of backwards where i have</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""2"">must</input>
<input mode=""speech"" intelligibility=""2"">go</input>
<input mode=""speech"" intelligibility=""2"">forward</input>
<input mode=""speech"" intelligibility=""1"">where</input>
<input mode=""speech"" intelligibility=""2"">i</input>
<input mode=""speech"" intelligibility=""1"">have</input>
<input mode=""speech"" intelligibility=""2"">never</input>
<input mode=""speech"" intelligibility=""2"">been</input>
<input mode=""speech"" intelligibility=""2"">instead</input>
<input mode=""speech"" intelligibility=""4"">of</input>
<input mode=""speech"" intelligibility=""2"">backwards</input>
<input mode=""speech"" intelligibility=""1"">where</input>
<input mode=""speech"" intelligibility=""1"">i</input>
<input mode=""speech"" intelligibility=""3"">have</input>
</inputs>
"
21520,1104,162,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>tell me and ill forget</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">tell</input>
<input mode=""speech"" intelligibility=""2"">me</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""1"">ill</input>
<input mode=""speech"" intelligibility=""2"">forget</input>
</inputs>
"
20587,995,47,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>a good leader inspires others with confidence in him a great leader inspires them with confidence in themselves</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""5"">good</input>
<input mode=""speech"" intelligibility=""1"">leader</input>
<input mode=""speech"" intelligibility=""2"">inspires</input>
<input mode=""speech"" intelligibility=""4"">others</input>
<input mode=""speech"" intelligibility=""4"">with</input>
<input mode=""speech"" intelligibility=""3"">confidence</input>
<input mode=""speech"" intelligibility=""4"">in</input>
<input mode=""speech"" intelligibility=""3"">him</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">great</input>
<input mode=""speech"" intelligibility=""2"">leader</input>
<input mode=""speech"" intelligibility=""4"">inspires</input>
<input mode=""speech"" intelligibility=""3"">them</input>
<input mode=""speech"" intelligibility=""1"">with</input>
<input mode=""speech"" intelligibility=""4"">confidence</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""2"">themselves</input>
</inputs>
"
18065,532,13,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>one child one teacher one book one pen can change the world</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">one</input>
<input mode=""speech"" intelligibility=""2"">child</input>
<input mode=""speech"" intelligibility=""2"">one</input>
<input mode=""speech"" intelligibility=""1"">teacher</input>
<input mode=""speech"" intelligibility=""2"">one</input>
<input mode=""speech"" intelligibility=""2"">book</input>
<input mode=""speech"" intelligibility=""1"">one</input>
<input mode=""speech"" intelligibility=""2"">pen</input>
<input mode=""speech"" intelligibility=""2"">can</input>
<input mode=""speech"" intelligibility=""3"">change</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">world</input>
</inputs>
"
18727,907,69,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>give me a fish and i eat for a day teach me to fish and i eat for a lifetime</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">give</input>
<input mode=""speech"" intelligibility=""4"">me</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""5"">fish</input>
<input mode=""speech"" intelligibility=""4"">and</input>
<input mode=""speech"" intelligibility=""4"">i</input>
<input mode=""speech"" intelligibility=""4"">eat</input>
<input mode=""speech"" intelligibility=""1"">for</input>
<input mode=""speech"" intelligibility=""3"">a</input>
<input mode=""speech"" intelligibility=""4"">day</input>
<input mode=""speech"" intelligibility=""2"">teach</input>
<input mode=""speech"" intelligibility=""3"">me</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">fish</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""4"">i</input>
<input mode=""speech"" intelligibility=""4"">eat</input>
<input mode=""speech"" intelligibility=""2"">for</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""2"">lifetime</input>
</inputs>
"
6085,196,345,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>a hero is an ordinary individual who finds the strength to persevere and endure in spite of overwhelming obstacles</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""3"">hero</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""3"">an</input>
<input mode=""speech"" intelligibility=""2"">ordinary</input>
<input mode=""speech"" intelligibility=""1"">individual</input>
<input mode=""speech"" intelligibility=""2"">who</input>
<input mode=""speech"" intelligibility=""4"">finds</input>
<input mode=""speech"" intelligibility=""5"">the</input>
<input mode=""speech"" intelligibility=""3"">strength</input>
<input mode=""speech"" intelligibility=""4"">to</input>
<input mode=""speech"" intelligibility=""1"">persevere</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""2"">endure</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""2"">spite</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">overwhelming</input>
<input mode=""speech"" intelligibility=""2"">obstacles</input>
</inputs>
"
19961,1090,231,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>the real difference between humans and animals is not reason it is imagination</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">real</input>
<input mode=""speech"" intelligibility=""2"">difference</input>
<input mode=""speech"" intelligibility=""1"">between</input>
<input mode=""speech"" intelligibility=""2"">humans</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""2"">animals</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""2"">not</input>
<input mode=""speech"" intelligibility=""2"">reason</input>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""2"">imagination</input>
</inputs>
"
18388,467,239,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>creativity can solve almost any problem the creative act the defeat of habit by originality overcomes everything</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">creativity</input>
<input mode=""speech"" intelligibility=""3"">can</input>
<input mode=""speech"" intelligibility=""2"">solve</input>
<input mode=""speech"" intelligibility=""2"">almost</input>
<input mode=""speech"" intelligibility=""4"">any</input>
<input mode=""speech"" intelligibility=""3"">problem</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">creative</input>
<input mode=""speech"" intelligibility=""5"">act</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""3"">defeat</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""3"">habit</input>
<input mode=""speech"" intelligibility=""2"">by</input>
<input mode=""speech"" intelligibility=""1"">originality</input>
<input mode=""speech"" intelligibility=""3"">overcomes</input>
<input mode=""speech"" intelligibility=""2"">everything</input>
</inputs>
"
18464,946,536,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>life is like a box of chocolates you never know what your going to get</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">life</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""2"">like</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""4"">box</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""1"">chocolates</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""1"">never</input>
<input mode=""speech"" intelligibility=""2"">know</input>
<input mode=""speech"" intelligibility=""3"">what</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""3"">going</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">get</input>
</inputs>
"
6049,240,372,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>you have to expect things of yourself before you can do them</instance>
<inputs>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""3"">have</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">expect</input>
<input mode=""speech"" intelligibility=""3"">things</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""1"">yourself</input>
<input mode=""speech"" intelligibility=""2"">before</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""2"">can</input>
<input mode=""speech"" intelligibility=""2"">do</input>
<input mode=""speech"" intelligibility=""3"">them</input>
</inputs>
"
